"id","name","nationality","nat_position","nat_kit","club","club_position","club_kit","club_join","contract_expiration","rate","height","weight","pref_foot","birth","age","pref_position"
3985,"Adam Marušic","Montenegro","NULL","NULL","KV Oostende","RM",77,"07/01/2016",2020,71,"177 cm","81 kg","Right","10/17/1992",24,"RB/RM"
3986,"Andreas Bouchalakis","Greece","NULL","NULL","Olympiakos CFP","Sub",8,"07/01/2013",2017,71,"186 cm","78 kg","Left","04/05/1993",23,"CM/CAM"
3987,"Anastasios Avlonitis","Greece","NULL","NULL","Hearts","LCB",12,"01/30/2017",2017,71,"191 cm","83 kg","Right","01/01/1990",27,"CB"
3988,"Ivan Kovacec","Croatia","NULL","NULL","Ulsan Hyundai","LM",44,"07/09/2015",2017,71,"188 cm","85 kg","Right","06/27/1988",28,"LM"
3989,"Yacine Bammou","Morocco","NULL","NULL","FC Nantes","Sub",10,"06/29/2013",2019,71,"188 cm","78 kg","Right","09/11/1991",25,"ST/LM"
3990,"Anderson Correia","Brazil","NULL","NULL","Boavista","Sub",6,"07/02/2014",2017,71,"177 cm","68 kg","Left","05/06/1991",25,"LB/LM"
3991,"Gideon Jung","Germany","NULL","NULL","Hamburger SV","LCB",28,"07/01/2014",2020,71,"189 cm","76 kg","Right","09/12/1994",22,"CDM/CB"
3992,"Robin Gosens","Germany","NULL","NULL","Heracles Almelo","LM",21,"07/01/2015",2018,71,"183 cm","76 kg","Left","07/05/1994",22,"LB"
3993,"Sergio Rochet","Uruguay","NULL","NULL","AZ","Sub",1,"07/01/2014",2018,71,"190 cm","82 kg","Right","03/23/1993",24,"GK"
3994,"Timon Wellenreuther","Germany","NULL","NULL","FC Schalke 04","Res",30,"07/01/2014",2017,71,"186 cm","80 kg","Right","12/03/1995",21,"GK"
3995,"Octavio Rivero","Uruguay","NULL","NULL","Colo-Colo","Sub",29,"07/06/2016",2019,71,"187 cm","82 kg","Right","01/24/1992",25,"ST"
3996,"Mata","Spain","NULL","NULL","Real Valladolid","Sub",9,"07/01/2016",2018,71,"186 cm","75 kg","Right","10/24/1988",28,"ST/LM"
3997,"Issa Sarr","Senegal","NULL","NULL","Orlando Pirates","LCM",18,"07/01/2014",2019,71,"181 cm","73 kg","Right","10/09/1986",30,"CDM/CM"
3998,"Emre Tasdemir","Turkey","NULL","NULL","Bursaspor","Res",3,"07/01/2014",2019,71,"176 cm","70 kg","Left","08/08/1995",21,"LB/LM"
3999,"Ümit Kurt","Turkey","NULL","NULL","Çaykur Rizespor","Sub",80,"02/01/2016",2018,71,"188 cm","75 kg","Left","05/02/1991",25,"CB"
4000,"Famara Diedhiou","Senegal","NULL","NULL","Angers SCO","ST",9,"06/28/2016",2020,71,"189 cm","80 kg","Right","05/02/1992",24,"ST"
4001,"Brian Fernández","Argentina","NULL","NULL","Racing Club","Sub",38,"01/06/2015",2023,71,"171 cm","74 kg","Right","09/26/1994",22,"ST"
4002,"Kévin Vandendriessche","France","NULL","NULL","KV Oostende","Sub",26,"07/01/2015",2018,71,"183 cm","86 kg","Right","08/07/1989",27,"CM/CAM"
4003,"Gustavo Toledo","Argentina","NULL","NULL","Independiente","RB",4,"02/10/2015",2019,71,"171 cm","72 kg","Right","09/19/1989",27,"RB"
4004,"Cristian Penilla","Ecuador","NULL","NULL","Monarcas Morelia","Res",14,"01/01/2015",2023,71,"176 cm","76 kg","Left","05/02/1991",25,"RM/LM"
4005,"Ángel Mena","Ecuador","LM",14,"Cruz Azul","RW",13,"01/01/2017",2018,71,"168 cm","67 kg","Right","01/21/1988",29,"RM/RW"
4006,"Jordan Silva","Mexico","NULL","NULL","Toluca","Sub",23,"06/01/2014",2017,71,"190 cm","78 kg","Right","07/30/1994",22,"CB/RB"
4007,"Jown Cardona","Colombia","NULL","NULL","Deportivo Cali","Sub",11,"07/21/2013",2023,68,"169 cm","68 kg","Right","01/09/1995",22,"CAM"
4008,"Sebastian Griesbeck","Germany","NULL","NULL","1. FC Heidenheim","RDM",18,"07/01/2013",2017,71,"189 cm","84 kg","Right","10/03/1990",26,"CDM/CM"
4009,"Jérôme Prior","France","NULL","NULL","Giron. Bordeaux","Sub",30,"03/22/2014",2020,71,"184 cm","86 kg","Right","08/08/1995",21,"GK"
4010,"Harry Winks","England","NULL","NULL","Spurs","Sub",29,"07/01/2014",2022,71,"176 cm","74 kg","Right","02/02/1996",21,"CM/CAM"
4011,"Paul Anton","Romania","NULL","NULL","Getafe CF","Sub",5,"09/07/2015",2018,71,"182 cm","75 kg","Right","05/10/1991",25,"CDM/CM"
4012,"Hernán Fredes","Argentina","NULL","NULL","Fl. Varela","Sub",10,"07/18/2014",2023,71,"172 cm","70 kg","Right","03/27/1987",30,"CM"
4013,"Josh Onomah","England","NULL","NULL","Spurs","Sub",25,"12/10/2014",2020,71,"185 cm","83 kg","Right","04/27/1997",19,"CAM/RM"
4014,"Nathan","Brazil","NULL","NULL","Vitesse","Sub",11,"07/01/2015",2020,71,"177 cm","73 kg","Right","03/13/1996",21,"LW/CAM"
4015,"Lucas Boyé","Argentina","NULL","NULL","Torino","Sub",31,"07/01/2016",2020,71,"180 cm","80 kg","Right","02/28/1996",21,"ST/LW"
4016,"Filip Mladenovic","Serbia","NULL","NULL","Standard Liège","LB",25,"01/01/2017",2021,71,"180 cm","65 kg","Left","08/15/1991",25,"LB"
4017,"Vigaray","Spain","NULL","NULL","Deport. Alavés","Sub",22,"08/13/2016",2019,71,"182 cm","70 kg","Right","09/07/1994",22,"RB/CB"
4018,"Luciano Acosta","Argentina","NULL","NULL","D.C. United","LCM",10,"11/16/2016",2023,71,"161 cm","61 kg","Right","05/31/1994",22,"CAM/CM"
4019,"Víctor Cabrera","Argentina","NULL","NULL","Montreal Impact","RCB",36,"01/23/2016",2018,71,"182 cm","72 kg","Right","02/07/1993",24,"CB"
4020,"Dénes Dibusz","Hungary","Sub",12,"Free Agents","Res",99,"01/15/2014",2017,71,"188 cm","81 kg","Right","11/16/1990",26,"GK"
4021,"Kazuki Nagasawa","Japan","NULL","NULL","Urawa Diamonds","Res",15,"12/18/2015",2023,71,"172 cm","68 kg","Right","12/16/1991",25,"RM/LM"
4022,"Sverrir Ingi Ingason","Iceland","NULL","NULL","Granada CF","Sub",25,"01/19/2017",2020,71,"188 cm","83 kg","Right","08/05/1993",23,"CB/RB"
4023,"Johan Arango","Colombia","NULL","NULL","Ind. Santa Fe","Sub",18,"01/01/2014",2017,72,"182 cm","76 kg","Right","02/05/1991",26,"CAM/ST"
4024,"Michael Barrios","Colombia","NULL","NULL","FC Dallas","Res",21,"02/20/2015",2023,71,"162 cm","59 kg","Right","04/21/1991",25,"RM/CF"
4025,"Carlos Salom","Palestine","NULL","NULL","Unión Española","LS",9,"12/14/2013",2017,71,"169 cm","73 kg","Right","04/04/1987",29,"ST"
4026,"Deiver Machado","Colombia","NULL","NULL","Millonarios","LB",15,"12/10/2015",2018,71,"172 cm","70 kg","Left","09/02/1993",23,"LB"
4027,"Alex Castro","Colombia","NULL","NULL","Al. Petrolera","LM",20,"07/01/2013",2023,71,"172 cm","65 kg","Left","03/08/1994",23,"LM/RM"
4028,"Micheal Azira","Uganda","NULL","NULL","Colorado Rapids","LDM",22,"12/09/2015",2023,71,"178 cm","73 kg","Right","08/22/1987",29,"CDM/CM"
4029,"Luismi","Spain","NULL","NULL","Gimnàstic","Sub",17,"07/01/2016",2018,71,"180 cm","76 kg","Right","05/01/1992",24,"CDM/CB"
4030,"Florent Hadergjonaj","Switzerland","NULL","NULL","FC Ingolstadt","RWB",33,"08/08/2016",2020,71,"182 cm","72 kg","Right","07/31/1994",22,"RB/RWB"
4031,"Alberto Grassi","Italy","NULL","NULL","Atalanta","Sub",88,"01/27/2016",2020,71,"183 cm","75 kg","Right","03/07/1995",22,"CM"
4032,"Bongani Zungu","South Africa","NULL","NULL","V. Guimarães","LCM",8,"07/01/2016",2018,71,"184 cm","76 kg","Right","10/09/1992",24,"CM/CDM"
4033,"Roman Bezjak","Slovenia","Sub",14,"Free Agents","Res",99,"08/29/2016",2019,71,"179 cm","70 kg","Right","02/21/1989",28,"ST/LM"
4034,"Jeremy Bokila","DR Congo","NULL","NULL","Akhisarspor","Res",30,"02/07/2017",2019,70,"187 cm","81 kg","Left","11/14/1988",28,"ST"
4035,"Joel Pohjanpalo","Finland","RS",20,"Bayer 04","Sub",17,"07/01/2014",2019,71,"184 cm","83 kg","Right","09/13/1994",22,"ST"
4036,"Hans Hateboer","Netherlands","NULL","NULL","Atalanta","Sub",33,"01/31/2017",2023,71,"187 cm","74 kg","Right","01/09/1994",23,"RB"
4037,"José Mauri","Italy","NULL","NULL","Empoli","Sub",5,"07/06/2015",2019,71,"169 cm","65 kg","Right","05/16/1996",20,"CM/CDM"
4038,"Embarba","Spain","NULL","NULL","Rayo Vallecano","RM",11,"07/01/2013",2017,71,"173 cm","66 kg","Right","05/07/1992",24,"RM/CAM"
4039,"Alex Soares","Portugal","NULL","NULL","Marítimo","Sub",7,"01/01/2012",2017,71,"177 cm","69 kg","Right","03/01/1991",26,"CM"
4040,"Joaquín Arzura","Argentina","NULL","NULL","River Plate","Res",14,"01/08/2016",2019,71,"176 cm","71 kg","Right","05/18/1993",23,"CDM"
4041,"Samuel Gigot","France","NULL","NULL","KAA Gent","LCB",23,"01/27/2017",2021,71,"187 cm","83 kg","Right","10/12/1993",23,"CB/RB"
4042,"Jherson Vergara","Colombia","NULL","NULL","Arsenal Tula","CB",21,"07/01/2013",2019,71,"187 cm","80 kg","Right","05/26/1994",22,"CB"
4043,"Sergio Vittor","Argentina","NULL","NULL","Racing Club","RCB",14,"01/28/2016",2020,71,"189 cm","86 kg","Right","06/09/1989",27,"CB"
4044,"Sebastián Vegas","Chile","NULL","NULL","Monarcas Morelia","LB",15,"06/27/2016",2023,71,"182 cm","80 kg","Left","12/04/1996",20,"CB/LB"
4045,"Helibelton Palacios","Colombia","NULL","NULL","Club Brugge","Sub",13,"01/07/2017",2020,71,"177 cm","75 kg","Right","06/11/1993",23,"RB"
4046,"Ambroise Oyongo","Cameroon","LB",6,"Montreal Impact","LB",2,"01/27/2015",2023,71,"175 cm","68 kg","Left","06/22/1991",25,"LB/RB"
4047,"Federico Vega","Argentina","NULL","NULL","AD Alcorcón","RB",2,"08/17/2015",2017,71,"176 cm","67 kg","Right","02/04/1993",24,"RB"
4048,"Yosuke Kashiwagi","Japan","NULL","NULL","Urawa Diamonds","RCM",10,"01/01/2010",2023,71,"176 cm","73 kg","Left","12/15/1987",29,"CM/CAM"
4049,"Lukas Lerager","Denmark","NULL","NULL","Zulte-Waregem","RDM",8,"07/01/2016",2019,71,"180 cm","70 kg","Right","07/12/1993",23,"CM/CDM"
4050,"Jubal","Brazil","NULL","NULL","Arouca","RCB",33,"01/29/2016",2019,71,"187 cm","77 kg","Right","08/29/1993",23,"CB"
4051,"Javier Abella","Mexico","NULL","NULL","Santos Laguna","Sub",2,"01/01/2013",2023,71,"176 cm","74 kg","Right","02/10/1994",23,"RB"
4052,"Wilde-Donald Guerrier","Haiti","NULL","NULL","Aytemiz Alanyaspor","Sub",77,"07/21/2016",2019,71,"175 cm","72 kg","Left","03/31/1989",27,"LM/RM"
4053,"Álex Moreno","Spain","NULL","NULL","Rayo Vallecano","LM",6,"07/16/2014",2018,71,"179 cm","68 kg","Left","06/08/1993",23,"LM/LB"
4054,"Mame Thiam","Senegal","NULL","NULL","Empoli","Sub",27,"01/30/2014",2018,71,"186 cm","79 kg","Right","10/09/1992",24,"RM/ST"
4055,"Álvaro García","Spain","NULL","NULL","Cádiz C.F.","LM",11,"07/19/2016",2020,71,"168 cm","59 kg","Left","10/27/1992",24,"LM/CAM"
4056,"Tornike Okriashvili","Georgia","NULL","NULL","FC Krasnodar","Sub",70,"09/06/2016",2020,71,"181 cm","71 kg","Right","02/12/1992",25,"CAM/LM"
4057,"Emmanuel García","Mexico","NULL","NULL","Pachuca","LB",12,"01/01/2016",2022,71,"170 cm","64 kg","Right","12/28/1989",27,"LB"
4058,"Riccardo Gagliolo","Italy","NULL","NULL","Carpi","RB",6,"07/01/2012",2020,71,"180 cm","75 kg","Left","04/28/1990",26,"CB/LB"
4059,"Leandro González","Argentina","NULL","NULL","Atlético Tucumán","LM",10,"01/16/2015",2017,71,"185 cm","82 kg","Right","10/14/1985",31,"LM"
4060,"Bartosz Kapustka","Poland","Sub",21,"Leicester City","Sub",14,"08/03/2016",2021,71,"179 cm","60 kg","Right","12/23/1996",20,"LM/CAM"
4061,"Carlos Strandberg","Sweden","NULL","NULL","KVC Westerlo","Sub",97,"01/05/2017",2021,71,"187 cm","90 kg","Left","04/14/1996",20,"ST"
4062,"Filipe Ferreira","Portugal","NULL","NULL","Paços Ferreira","LB",30,"07/14/2016",2018,71,"178 cm","70 kg","Left","09/09/1990",26,"LB"
4063,"Bartlomiej Dragowski","Poland","NULL","NULL","Fiorentina","Res",97,"07/04/2016",2021,71,"191 cm","86 kg","Right","08/19/1997",19,"GK"
4064,"Bruno Petkovic","Croatia","NULL","NULL","Bologna","Sub",21,"01/12/2017",2021,71,"192 cm","88 kg","Right","09/16/1994",22,"ST"
4065,"Scott Hogan","England","NULL","NULL","Aston Villa","Sub",9,"01/31/2017",2021,71,"180 cm","64 kg","Right","04/13/1992",24,"ST"
4066,"Carlos Auzqui","Argentina","NULL","NULL","River Plate","RAM",17,"02/01/2017",2021,71,"180 cm","74 kg","Right","03/16/1991",26,"LM/ST"
4067,"Cristian Menéndez","Argentina","NULL","NULL","Atlético Tucumán","RS",11,"07/21/2014",2017,71,"185 cm","81 kg","Right","04/02/1988",28,"ST"
4068,"Fernando Márquez","Argentina","NULL","NULL","Belgrano","Sub",9,"07/01/2012",2018,71,"184 cm","86 kg","Right","12/10/1987",29,"ST"
4069,"Federico Lértora","Argentina","NULL","NULL","Belgrano","LCM",14,"07/01/2016",2019,71,"176 cm","73 kg","Right","07/05/1990",26,"CDM/CM"
4070,"Fernando Zuqui","Argentina","NULL","NULL","Boca Juniors","Sub",15,"07/01/2016",2020,71,"170 cm","65 kg","Right","11/27/1991",25,"RM/CM"
4071,"Emanuel Insúa","Argentina","NULL","NULL","Racing Club","LB",13,"09/03/2015",2019,71,"181 cm","82 kg","Left","04/10/1991",25,"LB"
4072,"Daniel Rosero Valencia","Colombia","NULL","NULL","Deportivo Cali","RCB",4,"12/21/2016",2022,71,"181 cm","81 kg","Right","10/06/1993",23,"CB"
4073,"Jorge Luna","Argentina","NULL","NULL","Uni. Concepción","Sub",10,"01/06/2017",2017,71,"167 cm","70 kg","Right","12/14/1986",30,"CAM"
4074,"Diego Rodríguez","Argentina","NULL","NULL","Rosario Central","GK",21,"07/01/2011",2017,71,"184 cm","80 kg","Left","06/25/1989",27,"GK"
4075,"Alfonso Parot","Chile","NULL","NULL","Uni. Católica","LB",24,"07/01/2009",2022,71,"181 cm","81 kg","Left","10/15/1989",27,"LB/CB"
4076,"Marcos Bolados","Chile","NULL","NULL","Colo-Colo","Sub",19,"07/26/2016",2021,71,"168 cm","72 kg","Right","02/27/1996",21,"CM/RW"
4077,"Lorenzo Reyes","Chile","NULL","NULL","Uni. de Chile","LCM",21,"07/06/2016",2018,71,"175 cm","75 kg","Right","06/13/1991",25,"CDM/CM"
4078,"Dagoberto Currimilla","Chile","NULL","NULL","Unión Española","RB",18,"01/01/2012",2017,71,"172 cm","82 kg","Right","12/26/1987",29,"RB/CB"
4079,"Wilder Guisao","Colombia","NULL","NULL","Chiapas","Res",14,"01/01/2015",2022,71,"179 cm","76 kg","Right","07/30/1991",25,"RW"
4080,"Johan Fuentes","Chile","NULL","NULL","San Luis","CAM",28,"01/01/2012",2022,71,"169 cm","75 kg","Left","02/02/1984",33,"CAM/CM"
4081,"Luis Páez","Colombia","NULL","NULL","Águilas Doradas","ST",15,"07/16/2015",2022,71,"182 cm","73 kg","Left","10/27/1986",30,"ST"
4082,"Carlos Arboleda","Colombia","NULL","NULL","Ind. Santa Fe","Sub",4,"07/04/2016",2022,71,"169 cm","60 kg","Right","06/08/1986",30,"RM/RB"
4083,"Wilson Morelo","Colombia","NULL","NULL","CD Everton","Sub",19,"06/08/2016",2022,71,"172 cm","70 kg","Right","05/21/1987",29,"ST"
4084,"Felipe Campos","Chile","NULL","NULL","Colo-Colo","RCB",28,"07/28/2016",2022,71,"179 cm","79 kg","Right","11/08/1993",23,"RB/CB"
4085,"Sebastián Martínez","Chile","NULL","NULL","Uni. de Chile","Res",6,"07/01/2011",2019,71,"175 cm","68 kg","Right","07/06/1993",23,"CDM/CM"
4086,"Nicolás Maturana","Chile","NULL","NULL","Necaxa","RW",9,"01/01/2017",2018,70,"163 cm","63 kg","Left","07/08/1993",23,"RW/CAM"
4087,"Albert Acevedo","Chile","NULL","NULL","CD OHiggins","CB",3,"12/23/2013",2022,71,"176 cm","76 kg","Right","05/06/1983",33,"CB"
4088,"Danovis Banguero","Colombia","NULL","NULL","Deportes Tolima","LB",20,"07/01/2016",2022,71,"185 cm","79 kg","Left","10/27/1989",27,"LB"
4089,"Andrés Andrade","Colombia","NULL","NULL","León","CAM",11,"06/08/2016",2018,71,"177 cm","71 kg","Right","02/23/1989",28,"RM/CM"
4090,"Rafael Carrascal","Colombia","NULL","NULL","Junior","Sub",25,"01/01/2016",2022,71,"177 cm","75 kg","Right","11/26/1992",24,"CDM/CM"
4091,"Michael Rangel","Colombia","NULL","NULL","Junior","Sub",17,"07/01/2016",2019,71,"186 cm","80 kg","Right","03/08/1991",26,"ST"
4092,"Mathías Riquero","Uruguay","NULL","NULL","Depor. Iquique","RCM",6,"06/16/2015",2017,71,"179 cm","78 kg","Right","08/29/1982",34,"CDM/CM"
4093,"Germán Cano","Argentina","NULL","NULL","León","Sub",9,"01/22/2015",2022,71,"176 cm","72 kg","Right","02/02/1988",29,"ST"
4094,"Cleider Alzáte","Colombia","NULL","NULL","Deportes Tolima","LM",10,"07/01/2016",2022,71,"163 cm","63 kg","Right","02/05/1988",29,"LM/CAM"
4095,"John Hernández","Colombia","NULL","NULL","Indep. Medellín","RDM",8,"01/01/2013",2022,71,"176 cm","73 kg","Right","06/22/1986",30,"CDM"
4096,"Dairon Mosquera","Colombia","NULL","NULL","Ind. Santa Fe","Sub",2,"01/01/2014",2022,71,"182 cm","72 kg","Left","07/22/1992",24,"LB"
4097,"Matheus Uribe","Colombia","Sub",14,"Atl. Nacional","RW",6,"07/03/2016",2022,71,"182 cm","71 kg","Right","03/21/1991",26,"CM/RW"
4098,"Germán Mera","Colombia","NULL","NULL","Deportivo Cali","LCB",16,"12/01/2009",2022,71,"187 cm","83 kg","Left","03/05/1990",27,"CB"
4099,"Cristian Higuita","Colombia","NULL","NULL","Orlando City","Sub",7,"01/26/2015",2022,71,"175 cm","75 kg","Right","12/01/1994",22,"CDM"
4100,"Fáiner Torijano","Colombia","NULL","NULL","Deportes Tolima","LCB",2,"03/26/2015",2022,71,"181 cm","73 kg","Right","08/31/1988",28,"CB"
4101,"Yerson Candelo","Colombia","NULL","NULL","Querétaro","RM",19,"08/01/2015",2022,71,"170 cm","68 kg","Right","02/24/1992",25,"RM/CAM"
4102,"Diego Rodríguez","Uruguay","NULL","NULL","Independiente","RCM",15,"01/23/2015",2018,71,"169 cm","68 kg","Right","09/04/1989",27,"CDM"
4103,"Federico Di Francesco","Italy","NULL","NULL","Bologna","Sub",14,"07/01/2016",2020,71,"178 cm","75 kg","Right","06/14/1994",22,"LW/RW"
4104,"Iver Fossum","Norway","NULL","NULL","Hannover 96","Sub",18,"01/01/2016",2020,71,"180 cm","73 kg","Right","07/15/1996",20,"CM/LM"
4105,"Juan Cornejo","Chile","NULL","NULL","León","Sub",23,"01/01/2017",2019,71,"177 cm","78 kg","Left","09/27/1990",26,"LB"
4106,"Martín Nervo","Argentina","NULL","NULL","Parque Patricios","RCB",21,"01/29/2015",2019,71,"183 cm","82 kg","Right","01/06/1991",26,"CB"
4107,"João Pedro","Portugal","NULL","NULL","LA Galaxy","RDM",8,"01/19/2017",2022,71,"177 cm","74 kg","Right","04/03/1993",23,"CM/CDM"
4108,"Raúl López","Mexico","NULL","NULL","Pachuca","RB",6,"06/14/2016",2017,71,"185 cm","74 kg","Right","02/23/1993",24,"RB"
4109,"Raul Rusescu","Romania","NULL","NULL","Osmanlispor","Sub",24,"08/20/2015",2018,71,"181 cm","78 kg","Right","07/09/1988",28,"ST"
4110,"William Troost-Ekong","Nigeria","NULL","NULL","KAA Gent","Sub",4,"07/28/2015",2018,71,"191 cm","82 kg","Right","09/01/1993",23,"CB"
4111,"Kehinde Fatai","Nigeria","NULL","NULL","FC Ufa","RS",21,"08/12/2016",2019,71,"183 cm","75 kg","Right","02/19/1990",27,"ST/RW"
4112,"Ismael","Brazil","NULL","NULL","Kalmar FF","LCM",7,"02/01/2013",2017,71,"169 cm","68 kg","Right","12/01/1994",22,"CM"
4113,"Lee Kwang Sun","Korea Republic","NULL","NULL","Sangju Sangmu","LCB",20,"01/01/2016",2017,71,"192 cm","83 kg","Right","09/06/1989",27,"CB"
4114,"Santiago Montoya","Colombia","NULL","NULL","Deportes Tolima","CAM",23,"07/08/2016",2017,71,"172 cm","63 kg","Left","09/15/1991",25,"CAM/LM"
4115,"Hernán Grana","Argentina","NULL","NULL","FC Dallas","RB",2,"08/01/2016",2022,71,"170 cm","68 kg","Right","04/12/1985",31,"RB"
4116,"Kellyn Acosta","United States","NULL","NULL","FC Dallas","LCM",23,"01/01/2012",2022,70,"178 cm","68 kg","Right","07/24/1995",21,"CDM/CM"
4117,"Pape Sané","Senegal","NULL","NULL","SM Caen","Sub",22,"02/02/2016",2020,71,"187 cm","85 kg","Right","12/30/1991",25,"ST"
4118,"Rober Pier","Spain","NULL","NULL","Levante UD","RCB",4,"06/01/2012",2017,71,"183 cm","79 kg","Right","02/16/1995",22,"CB/LB"
4119,"Abdul Fatah Aseri","Saudi Arabia","NULL","NULL","Al Ahli","Sub",45,"08/18/2016",2020,71,"166 cm","64 kg","Left","02/26/1994",23,"RM/CAM"
4120,"Kensuke Nagai","Japan","NULL","NULL","FC Tokyo","LM",15,"01/01/2017",2022,71,"178 cm","71 kg","Right","03/05/1989",28,"LM/ST"
4121,"Corentin Fiore","Belgium","NULL","NULL","Standard Liège","Sub",24,"01/01/2013",2018,71,"183 cm","75 kg","Left","03/24/1995",22,"LB/CB"
4122,"Tyrone Mings","England","NULL","NULL","Bournemouth","Sub",26,"06/26/2015",2019,71,"196 cm","77 kg","Left","03/13/1993",24,"LB/CB"
4123,"Frédéric Mendy","Guinea Bissau","NULL","NULL","Jeju United","Sub",88,"01/06/2017",2022,71,"193 cm","82 kg","Right","09/18/1988",28,"ST"
4124,"Steven Moreira","France","NULL","NULL","FC Lorient","RB",20,"08/30/2016",2020,71,"178 cm","70 kg","Right","08/13/1994",22,"RB"
4125,"Pedro Franco","Colombia","NULL","NULL","Millonarios","RCB",19,"07/01/2013",2018,71,"183 cm","73 kg","Right","04/23/1991",25,"CB"
4126,"Hwang Ui Jo","Korea Republic","NULL","NULL","Seongnam FC","ST",10,"01/01/2013",2018,71,"184 cm","73 kg","Right","08/28/1992",24,"ST"
4127,"Tobias Figueiredo","Portugal","NULL","NULL","Nacional","Sub",4,"07/01/2012",2021,71,"188 cm","84 kg","Right","02/02/1994",23,"CB"
4128,"Augusto Solari","Argentina","NULL","NULL","Estudiantes","RAM",18,"01/01/2012",2017,71,"177 cm","74 kg","Right","01/03/1992",25,"RM"
4129,"Nacho","Spain","NULL","NULL","Rayo Vallecano","LB",3,"09/02/2012",2017,71,"175 cm","76 kg","Left","03/07/1989",28,"LB/RB"
4130,"Mario Maloca","Croatia","NULL","NULL","Lechia Gdansk","CB",22,"07/08/2015",2018,71,"190 cm","83 kg","Right","05/04/1989",27,"CB"
4131,"Borja López","Spain","NULL","NULL","FC Barcelona","Res",35,"01/27/2016",2018,71,"192 cm","84 kg","Left","02/02/1994",23,"CB"
4132,"Janik Haberer","Germany","NULL","NULL","SC Freiburg","RS",19,"07/01/2016",2020,71,"186 cm","78 kg","Right","04/02/1994",22,"CF/CM"
4133,"Süleyman Koç","Turkey","NULL","NULL","Çaykur Rizespor","Sub",18,"01/24/2017",2020,71,"178 cm","80 kg","Right","06/09/1989",27,"RM"
4134,"Tiago Rodrigues","Portugal","NULL","NULL","Nacional","CM",10,"07/01/2013",2018,71,"177 cm","72 kg","Right","01/29/1992",25,"CM"
4135,"Federico Barba","Italy","NULL","NULL","Empoli","Sub",19,"08/14/2013",2017,71,"188 cm","77 kg","Left","09/01/1993",23,"CB"
4136,"Alexander Callens","Peru","NULL","NULL","NYCFC","LCB",6,"01/27/2017",2022,71,"186 cm","76 kg","Left","05/04/1992",24,"CB"
4137,"Aaron Olanare","Nigeria","NULL","NULL","CSKA Moscow","ST",99,"01/28/2017",2021,71,"189 cm","88 kg","Left","06/04/1994",22,"ST"
4138,"Esteban Saveljich","Montenegro","NULL","NULL","Levante UD","Sub",12,"08/19/2016",2020,71,"186 cm","80 kg","Right","05/02/1991",25,"CB"
4139,"Ariel Rojas","Argentina","NULL","NULL","River Plate","Sub",32,"02/13/2017",2019,71,"175 cm","82 kg","Left","01/16/1986",31,"CM/LW"
4140,"Valentino Lazaro","Austria","RM",22,"RB Salzburg","RAM",10,"07/01/2012",2019,71,"179 cm","73 kg","Right","03/24/1996",21,"RM/LM"
4141,"Paulinho","Portugal","NULL","NULL","SC Braga","RB",22,"01/10/2017",2021,71,"175 cm","70 kg","Right","07/13/1991",25,"RB"
4142,"Julio Tavares","Cape Verde","NULL","NULL","Dijon FCO","Sub",11,"07/01/2012",2018,71,"187 cm","84 kg","Right","11/19/1988",28,"ST"
4143,"Salem Al Dawsari","Saudi Arabia","NULL","NULL","Al Hilal","RM",29,"01/01/2011",2019,71,"175 cm","62 kg","Right","08/19/1991",25,"RM/LM"
4144,"Sokol Cikalleshi","Albania","NULL","NULL","Akhisarspor","ST",37,"07/01/2015",2019,71,"185 cm","80 kg","Right","07/27/1990",26,"ST"
